192.168.48.1 - - [11/Apr/2024:14:07:55 +0900] "GET / HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:07:56 +0900] "GET /style.css HTTP/1.1" 200 451 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:07:56 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:04 +0900] "GET / HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:04 +0900] "GET /style.css HTTP/1.1" 200 460 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:04 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:14 +0900] "GET / HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:14 +0900] "GET /style.css HTTP/1.1" 200 463 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:14 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:31 +0900] "GET / HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:31 +0900] "GET /style.css HTTP/1.1" 200 471 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:31 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:41 +0900] "GET / HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:41 +0900] "GET /style.css HTTP/1.1" 200 468 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:08:41 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
